,global_unique_identifier,observation_date,category,common_name,scientific_name,state,county,iba_code,usfws_code,lat,long,observer_id,trip_comments,observation_year,observation_month,season,geometry
186355,URN:CornellLabOfOrnithology:EBIRD:OBS68633462,2009-04-22,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr164304,,2009,4,spring migration,POINT (-86.7073683 36.1781386)
186356,URN:CornellLabOfOrnithology:EBIRD:OBS433952310,2009-04-29,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr180310,,2009,4,spring migration,POINT (-86.8016968 36.0602989)
186357,URN:CornellLabOfOrnithology:EBIRD:OBS68667957,2009-04-22,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr165022,,2009,4,spring migration,POINT (-86.7073683 36.1781386)
186460,URN:CornellLabOfOrnithology:EBIRD:OBS201207969,2009-04-24,species,Dickcissel,Spiza americana,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr416187,,2009,4,spring migration,POINT (-86.9284072 36.1521921)
186682,URN:CornellLabOfOrnithology:EBIRD:OBS76905578,2009-04-13,species,Forster's Tern,Sterna forsteri,Tennessee,Davidson,,,36.0540953,-86.5655708,obsr43705,Photos of the Pelican were obtained.  This was well documented. Didn''t record all the birds that day.,2009,4,spring migration,POINT (-86.5655708 36.0540953)
186683,URN:CornellLabOfOrnithology:EBIRD:OBS68215849,2009-04-15,species,Forster's Tern,Sterna forsteri,Tennessee,Davidson,,,36.0540953,-86.5655708,obsr165022,,2009,4,spring migration,POINT (-86.5655708 36.0540953)
186738,URN:CornellLabOfOrnithology:EBIRD:OBS68094527,2009-04-13,species,Greater Scaup,Aythya marila,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr164304,,2009,4,spring migration,POINT (-86.7073683 36.1781386)
186760,URN:CornellLabOfOrnithology:EBIRD:OBS201201140,2009-04-16,species,Henslow's Sparrow,Centronyx henslowii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr416187,,2009,4,spring migration,POINT (-86.9284072 36.1521921)
186761,URN:CornellLabOfOrnithology:EBIRD:OBS68826899,2009-04-25,species,Henslow's Sparrow,Centronyx henslowii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr60808,,2009,4,spring migration,POINT (-86.9284072 36.1521921)
186762,URN:CornellLabOfOrnithology:EBIRD:OBS68399924,2009-04-18,species,Henslow's Sparrow,Centronyx henslowii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr165022,,2009,4,spring migration,POINT (-86.9284072 36.1521921)
186763,URN:CornellLabOfOrnithology:EBIRD:OBS201201512,2009-04-17,species,Henslow's Sparrow,Centronyx henslowii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr416187,,2009,4,spring migration,POINT (-86.9284072 36.1521921)
186764,URN:CornellLabOfOrnithology:EBIRD:OBS201208011,2009-04-24,species,Henslow's Sparrow,Centronyx henslowii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr416187,,2009,4,spring migration,POINT (-86.9284072 36.1521921)
186765,URN:CornellLabOfOrnithology:EBIRD:OBS67977034,2009-04-11,species,Henslow's Sparrow,Centronyx henslowii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr60808,,2009,4,spring migration,POINT (-86.9284072 36.1521921)
186837,URN:CornellLabOfOrnithology:EBIRD:OBS201208012,2009-04-24,species,Lincoln's Sparrow,Melospiza lincolnii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr416187,,2009,4,spring migration,POINT (-86.9284072 36.1521921)
187205,URN:CornellLabOfOrnithology:EBIRD:OBS433952294,2009-04-29,species,Red-breasted Merganser,Mergus serrator,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr180310,,2009,4,spring migration,POINT (-86.8016968 36.0602989)
187412,URN:CornellLabOfOrnithology:EBIRD:OBS68482134,2009-04-19,species,Sedge Wren,Cistothorus stellaris,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr165022,,2009,4,spring migration,POINT (-86.9284072 36.1521921)
187413,URN:CornellLabOfOrnithology:EBIRD:OBS68459313,2009-04-19,species,Sedge Wren,Cistothorus stellaris,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr182408,,2009,4,spring migration,POINT (-86.9284072 36.1521921)
187414,URN:CornellLabOfOrnithology:EBIRD:OBS68399939,2009-04-18,species,Sedge Wren,Cistothorus stellaris,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr165022,,2009,4,spring migration,POINT (-86.9284072 36.1521921)
187416,URN:CornellLabOfOrnithology:EBIRD:OBS67421789,2009-04-03,species,Snow Goose,Anser caerulescens,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr164304,,2009,4,spring migration,POINT (-86.7073683 36.1781386)
187417,URN:CornellLabOfOrnithology:EBIRD:OBS68750374,2009-04-24,species,Snow Goose,Anser caerulescens,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr164304,,2009,4,spring migration,POINT (-86.7073683 36.1781386)
187418,URN:CornellLabOfOrnithology:EBIRD:OBS68196969,2009-04-15,species,Snow Goose,Anser caerulescens,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr164304,,2009,4,spring migration,POINT (-86.7073683 36.1781386)
187419,URN:CornellLabOfOrnithology:EBIRD:OBS67262424,2009-04-01,species,Snow Goose,Anser caerulescens,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr164304,,2009,4,spring migration,POINT (-86.7073683 36.1781386)
187568,URN:CornellLabOfOrnithology:EBIRD:OBS67977031,2009-04-11,species,Vesper Sparrow,Pooecetes gramineus,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr60808,,2009,4,spring migration,POINT (-86.9284072 36.1521921)
200143,URN:CornellLabOfOrnithology:EBIRD:OBS69270476,2009-05-02,species,Bank Swallow,Riparia riparia,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr165022,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
200144,URN:CornellLabOfOrnithology:EBIRD:OBS70273126,2009-05-16,species,Bank Swallow,Riparia riparia,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr149602,,2009,5,spring migration,POINT (-86.9284072 36.1521921)
200145,URN:CornellLabOfOrnithology:EBIRD:OBS256192568,2009-05-02,species,Bank Swallow,Riparia riparia,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr43705,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
200146,URN:CornellLabOfOrnithology:EBIRD:OBS69989849,2009-05-11,species,Bank Swallow,Riparia riparia,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr186024,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
200147,URN:CornellLabOfOrnithology:EBIRD:OBS70536058,2009-05-19,species,Bank Swallow,Riparia riparia,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr186024,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
200148,URN:CornellLabOfOrnithology:EBIRD:OBS69273017,2009-05-02,species,Bank Swallow,Riparia riparia,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr60808,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
200801,URN:CornellLabOfOrnithology:EBIRD:OBS69216198,2009-05-01,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr164304,,2009,5,spring migration,POINT (-86.7073683 36.1781386)
200802,URN:CornellLabOfOrnithology:EBIRD:OBS69411831,2009-05-02,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr126212,"Overcast, light rain early a.m. but diminished by 8 or so to the point that didn''t have to worry much about drops on binocs.  Birding with TOS group led by Phillip Casteel and Richard Connors.  Some nice waves of warblers, lots of swallows over river.",2009,5,spring migration,POINT (-86.7073683 36.1781386)
200803,URN:CornellLabOfOrnithology:EBIRD:OBS69990423,2009-05-07,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr186024,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
200804,URN:CornellLabOfOrnithology:EBIRD:OBS69621805,2009-05-07,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr165022,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
200805,URN:CornellLabOfOrnithology:EBIRD:OBS69267472,2009-05-02,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr164304,,2009,5,spring migration,POINT (-86.7073683 36.1781386)
200806,URN:CornellLabOfOrnithology:EBIRD:OBS69990896,2009-05-05,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr186024,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
200807,URN:CornellLabOfOrnithology:EBIRD:OBS70247279,2009-05-17,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr164304,,2009,5,spring migration,POINT (-86.7073683 36.1781386)
200963,URN:CornellLabOfOrnithology:EBIRD:OBS70317272,2009-05-18,species,Connecticut Warbler,Oporornis agilis,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr186024,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
200964,URN:CornellLabOfOrnithology:EBIRD:OBS70247256,2009-05-17,species,Connecticut Warbler,Oporornis agilis,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr164304,,2009,5,spring migration,POINT (-86.7073683 36.1781386)
200965,URN:CornellLabOfOrnithology:EBIRD:OBS70188477,2009-05-16,species,Connecticut Warbler,Oporornis agilis,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr186024,,2009,5,spring migration,POINT (-86.9284072 36.1521921)
200966,URN:CornellLabOfOrnithology:EBIRD:OBS70100213,2009-05-15,species,Connecticut Warbler,Oporornis agilis,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr186024,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
200967,URN:CornellLabOfOrnithology:EBIRD:OBS201199373,2009-05-19,species,Connecticut Warbler,Oporornis agilis,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr416187,,2009,5,spring migration,POINT (-86.9284072 36.1521921)
200968,URN:CornellLabOfOrnithology:EBIRD:OBS70188299,2009-05-16,species,Connecticut Warbler,Oporornis agilis,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr60808,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
200969,URN:CornellLabOfOrnithology:EBIRD:OBS69792251,2009-05-10,species,Connecticut Warbler,Oporornis agilis,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr164304,,2009,5,spring migration,POINT (-86.7073683 36.1781386)
200977,URN:CornellLabOfOrnithology:EBIRD:OBS70273163,2009-05-16,species,Dickcissel,Spiza americana,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr149602,,2009,5,spring migration,POINT (-86.9284072 36.1521921)
201263,URN:CornellLabOfOrnithology:EBIRD:OBS70209593,2009-05-15,species,Forster's Tern,Sterna forsteri,Tennessee,Davidson,,,36.167762,-86.778366,obsr165022,,2009,5,spring migration,POINT (-86.77836600000001 36.167762)
201405,URN:CornellLabOfOrnithology:EBIRD:OBS201207038,2009-05-15,species,Henslow's Sparrow,Centronyx henslowii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr416187,,2009,5,spring migration,POINT (-86.9284072 36.1521921)
201406,URN:CornellLabOfOrnithology:EBIRD:OBS70273145,2009-05-16,species,Henslow's Sparrow,Centronyx henslowii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr149602,,2009,5,spring migration,POINT (-86.9284072 36.1521921)
201407,URN:CornellLabOfOrnithology:EBIRD:OBS69413193,2009-05-03,species,Henslow's Sparrow,Centronyx henslowii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr126212,"Birding with Chris Sloan, Harold Howell, Ginger Goolsby, Ed Schneider, and Camille.  Beautiful scope looks at Henslow''s Sparrow from about 30 m.",2009,5,spring migration,POINT (-86.9284072 36.1521921)
201408,URN:CornellLabOfOrnithology:EBIRD:OBS70196122,2009-05-16,species,Henslow's Sparrow,Centronyx henslowii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr159372,,2009,5,spring migration,POINT (-86.9284072 36.1521921)
201409,URN:CornellLabOfOrnithology:EBIRD:OBS69345308,2009-05-03,species,Henslow's Sparrow,Centronyx henslowii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr60808,,2009,5,spring migration,POINT (-86.9284072 36.1521921)
201410,URN:CornellLabOfOrnithology:EBIRD:OBS69425426,2009-05-04,species,Henslow's Sparrow,Centronyx henslowii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr165022,,2009,5,spring migration,POINT (-86.9284072 36.1521921)
201411,URN:CornellLabOfOrnithology:EBIRD:OBS70188483,2009-05-16,species,Henslow's Sparrow,Centronyx henslowii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr186024,,2009,5,spring migration,POINT (-86.9284072 36.1521921)
201412,URN:CornellLabOfOrnithology:EBIRD:OBS69770323,2009-05-08,species,Henslow's Sparrow,Centronyx henslowii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr163792,"Birding with Harry Forbes and Ronnie Moore, from TX. Met Chris Sloan there, who was doing a survey of birds there.",2009,5,spring migration,POINT (-86.9284072 36.1521921)
201413,URN:CornellLabOfOrnithology:EBIRD:OBS69759461,2009-05-08,species,Henslow's Sparrow,Centronyx henslowii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr60808,,2009,5,spring migration,POINT (-86.9284072 36.1521921)
201542,URN:CornellLabOfOrnithology:EBIRD:OBS69273054,2009-05-02,species,Least Flycatcher,Empidonax minimus,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr60808,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
201543,URN:CornellLabOfOrnithology:EBIRD:OBS69868159,2009-05-11,species,Least Flycatcher,Empidonax minimus,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr164304,,2009,5,spring migration,POINT (-86.7073683 36.1781386)
201544,URN:CornellLabOfOrnithology:EBIRD:OBS69597219,2009-05-06,species,Least Flycatcher,Empidonax minimus,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr165022,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
201545,URN:CornellLabOfOrnithology:EBIRD:OBS69760961,2009-05-09,species,Least Flycatcher,Empidonax minimus,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr165022,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
201546,URN:CornellLabOfOrnithology:EBIRD:OBS448943796,2009-05-09,species,Least Flycatcher,Empidonax minimus,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr149602,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
201547,URN:CornellLabOfOrnithology:EBIRD:OBS69759571,2009-05-09,species,Least Flycatcher,Empidonax minimus,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr60808,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
201548,URN:CornellLabOfOrnithology:EBIRD:OBS69990895,2009-05-05,species,Least Flycatcher,Empidonax minimus,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr186024,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
201549,URN:CornellLabOfOrnithology:EBIRD:OBS69425424,2009-05-04,species,Lincoln's Sparrow,Melospiza lincolnii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr165022,,2009,5,spring migration,POINT (-86.9284072 36.1521921)
201550,URN:CornellLabOfOrnithology:EBIRD:OBS201207043,2009-05-15,species,Lincoln's Sparrow,Melospiza lincolnii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr416187,,2009,5,spring migration,POINT (-86.9284072 36.1521921)
201551,URN:CornellLabOfOrnithology:EBIRD:OBS69868133,2009-05-11,species,Lincoln's Sparrow,Melospiza lincolnii,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr164304,,2009,5,spring migration,POINT (-86.7073683 36.1781386)
201552,URN:CornellLabOfOrnithology:EBIRD:OBS69412424,2009-05-02,species,Lincoln's Sparrow,Melospiza lincolnii,Tennessee,Davidson,,,36.064746,-86.748594,obsr126212,"Birding with Harold and Ginger ''til about 3, then by self from prior to dinner.  Overcast but not raining but everything wet, creek flooding Rogers Path.--Nice look at Lincoln''s Sparrow and Nashville Warbler.",2009,5,spring migration,POINT (-86.748594 36.064746)
201553,URN:CornellLabOfOrnithology:EBIRD:OBS70273140,2009-05-16,species,Lincoln's Sparrow,Melospiza lincolnii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr149602,,2009,5,spring migration,POINT (-86.9284072 36.1521921)
201554,URN:CornellLabOfOrnithology:EBIRD:OBS69759473,2009-05-08,species,Lincoln's Sparrow,Melospiza lincolnii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr60808,,2009,5,spring migration,POINT (-86.9284072 36.1521921)
201555,URN:CornellLabOfOrnithology:EBIRD:OBS69216222,2009-05-01,species,Lincoln's Sparrow,Melospiza lincolnii,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr164304,,2009,5,spring migration,POINT (-86.7073683 36.1781386)
201556,URN:CornellLabOfOrnithology:EBIRD:OBS71617971,2009-05-16,species,Lincoln's Sparrow,Melospiza lincolnii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr186024,,2009,5,spring migration,POINT (-86.9284072 36.1521921)
201557,URN:CornellLabOfOrnithology:EBIRD:OBS69413188,2009-05-03,species,Lincoln's Sparrow,Melospiza lincolnii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr126212,"Birding with Chris Sloan, Harold Howell, Ginger Goolsby, Ed Schneider, and Camille.  Beautiful scope looks at Henslow''s Sparrow from about 30 m.",2009,5,spring migration,POINT (-86.9284072 36.1521921)
201558,URN:CornellLabOfOrnithology:EBIRD:OBS69770318,2009-05-08,species,Lincoln's Sparrow,Melospiza lincolnii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr163792,"Birding with Harry Forbes and Ronnie Moore, from TX. Met Chris Sloan there, who was doing a survey of birds there.",2009,5,spring migration,POINT (-86.9284072 36.1521921)
201559,URN:CornellLabOfOrnithology:EBIRD:OBS69345310,2009-05-03,species,Lincoln's Sparrow,Melospiza lincolnii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr60808,,2009,5,spring migration,POINT (-86.9284072 36.1521921)
201646,URN:CornellLabOfOrnithology:EBIRD:OBS70273153,2009-05-16,species,Marsh Wren,Cistothorus palustris,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr149602,,2009,5,spring migration,POINT (-86.9284072 36.1521921)
201671,URN:CornellLabOfOrnithology:EBIRD:OBS69621798,2009-05-07,species,Mourning Warbler,Geothlypis philadelphia,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr165022,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
201672,URN:CornellLabOfOrnithology:EBIRD:OBS70536073,2009-05-19,species,Mourning Warbler,Geothlypis philadelphia,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr186024,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
201673,URN:CornellLabOfOrnithology:EBIRD:OBS69989596,2009-05-13,species,Mourning Warbler,Geothlypis philadelphia,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr186024,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
201674,URN:CornellLabOfOrnithology:EBIRD:OBS69989860,2009-05-11,species,Mourning Warbler,Geothlypis philadelphia,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr186024,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
201675,URN:CornellLabOfOrnithology:EBIRD:OBS69936930,2009-05-12,species,Mourning Warbler,Geothlypis philadelphia,Tennessee,Davidson,,,36.1658592,-86.7844009,obsr185396,,2009,5,spring migration,POINT (-86.78440089999999 36.1658592)
201676,URN:CornellLabOfOrnithology:EBIRD:OBS69759541,2009-05-09,species,Mourning Warbler,Geothlypis philadelphia,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr60808,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
201677,URN:CornellLabOfOrnithology:EBIRD:OBS69989357,2009-05-13,species,Mourning Warbler,Geothlypis philadelphia,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr164304,,2009,5,spring migration,POINT (-86.7073683 36.1781386)
201678,URN:CornellLabOfOrnithology:EBIRD:OBS70571776,2009-05-20,species,Mourning Warbler,Geothlypis philadelphia,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr164304,,2009,5,spring migration,POINT (-86.7073683 36.1781386)
201679,URN:CornellLabOfOrnithology:EBIRD:OBS70101400,2009-05-14,species,Mourning Warbler,Geothlypis philadelphia,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr186024,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
201680,URN:CornellLabOfOrnithology:EBIRD:OBS69990407,2009-05-07,species,Mourning Warbler,Geothlypis philadelphia,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr186024,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
201681,URN:CornellLabOfOrnithology:EBIRD:OBS69760935,2009-05-09,species,Mourning Warbler,Geothlypis philadelphia,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr165022,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
201682,URN:CornellLabOfOrnithology:EBIRD:OBS70021123,2009-05-13,species,Mourning Warbler,Geothlypis philadelphia,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr165022,,2009,5,spring migration,POINT (-86.8016968 36.0602989)
